,original_tumor_region,Tumor_region
2586,False,False
2587,False,False
2588,True,True
2589,False,False
2590,False,False
2591,False,False
2592,False,False
2593,False,True
2594,True,True
2595,True,True
2596,False,True
2597,True,True
2598,False,False
2599,False,False
2600,False,False
2601,False,True
2602,False,True
2603,True,True
2604,False,False
2605,False,False
2607,True,True
2608,False,False
2610,True,True
2611,False,True
2612,False,False
2613,False,False
2614,True,True
2615,False,False
2616,True,True
2617,False,False
2618,True,True
2619,False,False
2620,True,True
2621,False,True
2622,False,False
2623,False,False
2624,False,True
2625,False,False
2626,True,True
2627,False,False
2628,True,True
2630,True,True
2631,False,True
2633,True,True
2634,False,False
2635,False,False
2636,True,True
2637,True,True
2638,False,False
2639,False,False
2640,True,True
2641,True,True
2642,False,True
2643,False,True
2644,False,False
2646,True,True
2648,False,True
2649,True,True
2650,True,True
2651,False,True
2652,False,True
2653,False,True
2654,True,True
2656,False,True
2657,True,True
2658,False,False
2659,False,True
2660,False,True
2664,False,True
2665,False,True
2666,False,False
2667,False,True
2669,False,True
2670,False,False
2672,True,True
2673,True,True
2675,False,True
2676,False,True
2679,False,False
2680,True,True
2681,True,True
2684,False,False
2685,False,True
2686,True,True
2687,False,True
2688,True,True
2689,True,True
2690,True,True
2692,False,False
2693,False,False
2694,False,False
2697,False,True
2700,False,False
2702,True,True
2703,True,True
2704,True,True
2705,False,False
2706,True,True
2707,True,True
2708,True,True
2709,False,False
2710,True,True
2711,True,True
2712,False,False
2713,False,False
2714,True,True
2715,True,True
2716,False,False
2718,False,False
2719,True,True
2720,False,False
2721,True,True
2722,True,True
2723,False,False
2724,False,False
2725,True,True
2726,True,True
2727,True,True
2728,False,False
2730,False,False
2731,True,True
2732,False,False
2733,True,True
2735,False,False
2738,True,True
2739,True,True
2743,True,True
2744,True,True
2745,True,True
2746,True,True
2747,True,True
2748,True,True
2749,False,True
2750,True,True
2751,True,True
2752,True,True
2753,True,True
2754,True,True
2755,True,True
2756,True,True
2757,True,True
2759,True,True
2760,True,True
2761,True,True
2763,True,True
2764,True,True
2765,True,True
2766,True,True
2767,True,True
2768,True,True
2769,True,True
2770,True,True
2771,False,True
2772,True,True
2773,True,True
2774,False,True
2775,True,True
2776,True,True
2777,True,True
2778,True,True
2779,True,True
2780,True,True
2781,False,True
2782,True,True
2783,True,True
2784,True,True
2785,True,True
2786,False,True
2787,True,True
2788,True,True
2789,True,True
2790,True,True
2791,True,True
2792,True,True
2793,True,True
2795,True,True
2796,True,True
2797,True,True
2798,True,True
2799,True,True
2800,True,True
2801,True,True
2803,True,True
2804,True,True
2805,True,True
2806,True,True
2807,True,True
2808,True,True
2809,True,True
2810,True,True
2811,True,True
2812,True,True
2813,True,True
2814,True,True
2815,True,True
2817,False,True
2818,True,True
2819,True,True
2820,True,True
2821,True,True
2822,True,True
2823,False,True
2824,True,True
2825,True,True
2826,False,True
2827,True,True
2828,True,True
2829,False,True
2830,True,True
2831,False,True
2832,True,True
2834,False,True
2835,False,True
2836,True,True
2837,True,True
2838,True,True
2839,True,True
2842,True,True
2843,True,True
2844,True,True
2845,True,True
2846,True,True
2847,True,True
2849,False,True
2850,False,True
2851,True,True
2852,False,True
2853,True,True
2854,True,True
2855,True,True
2856,True,True
2857,False,True
2858,True,True
2859,True,True
2860,True,True
2861,False,True
2863,True,True
2864,True,True
2865,True,True
2866,True,True
2867,True,True
2868,True,True
2869,True,True
2871,True,True
2872,True,True
2873,True,True
2874,True,True
2875,True,True
2876,True,True
2877,True,True
2878,True,True
2879,True,True
2880,True,True
2882,True,True
2884,True,True
2885,True,True
2889,True,True
2890,True,True
2891,True,True
2892,True,True
2893,True,True
2894,True,True
2895,True,True
2896,True,True
2897,True,True
2898,True,True
2899,True,True
2900,True,True
2901,True,True
2902,False,True
2903,False,True
2904,True,True
2905,True,True
2906,True,True
2907,True,True
2908,True,True
2909,True,True
2910,True,True
2911,False,True
2912,True,True
2913,True,True
2914,False,True
2915,True,True
2917,False,True
2919,True,True
2920,True,True
2921,True,True
2922,True,True
2923,True,True
2924,True,True
2925,True,True
2926,True,True
2927,True,True
2928,True,True
2929,True,True
2930,True,True
2931,True,True
2932,True,True
2933,True,True
2934,False,True
2935,True,True
2937,True,True
2938,True,True
2939,True,True
2940,True,True
2941,True,True
2942,True,True
2943,True,True
2944,True,True
2945,True,True
2946,True,True
2947,False,True
2948,True,True
2949,True,True
2950,True,True
2951,True,True
2952,True,True
2953,True,True
2954,False,True
2955,True,True
2956,False,False
2957,False,False
2958,True,True
2959,True,True
2960,True,True
2961,True,True
2962,True,True
2963,True,True
2964,True,True
2965,True,True
2966,True,True
2967,False,True
2968,True,True
2969,True,True
2970,False,False
2971,True,True
2972,False,True
2973,True,True
2974,True,True
2975,True,True
2976,False,True
2977,True,True
2978,True,True
2979,False,True
2980,True,True
2981,False,True
2982,True,True
2983,True,True
2984,False,True
2985,True,True
2986,True,True
2987,True,True
2988,True,True
2989,False,True
2990,True,True
2991,True,True
2992,False,True
2993,False,True
2994,True,True
2995,True,True
2996,False,True
2997,True,True
2998,False,True
2999,False,True
3000,False,True
3001,True,True
3002,False,True
3003,True,True
3004,False,True
3005,False,True
3006,True,True
3007,True,True
3008,True,True
3009,True,True
3010,True,True
3011,True,True
3012,True,True
3013,False,True
3014,False,True
3015,True,True
3016,False,True
3017,False,True
3018,False,True
3019,True,True
3020,True,True
3021,True,True
3022,True,True
3023,True,True
3024,True,True
3025,False,True
3026,True,True
3027,False,True
3028,True,True
3029,True,True
3030,False,True
3031,False,True
3032,True,True
3033,True,True
3034,True,True
3035,False,True
3036,False,True
3037,True,True
3038,False,True
3039,False,True
3040,False,True
3041,False,True
3042,True,True
3043,False,True
3044,False,True
3045,True,True
3046,True,True
3047,True,True
3048,False,True
3049,False,True
3050,True,True
3051,False,True
3052,False,True
3053,False,True
3054,True,True
3055,True,True
3056,False,True
3057,True,True
3058,True,True
3059,True,True
3060,True,True
3061,True,True
3062,False,True
3063,True,True
3064,False,True
3065,False,True
3066,False,True
3067,False,True
3068,True,True
3069,True,True
3070,True,True
3071,False,True
3072,False,True
3073,True,True
3074,True,True
3075,True,True
3076,False,True
3077,False,True
3078,False,True
3079,False,True
3080,False,True
3081,True,True
3082,False,True
3083,True,True
3084,True,True
3086,True,True
3087,True,True
3088,False,True
3089,True,True
3090,True,True
3091,False,True
3092,True,True
3093,True,True
3094,True,True
3096,True,True
3097,False,True
3098,True,True
3099,True,True
3100,True,True
3101,False,True
3102,True,True
3103,True,True
3104,True,True
3105,True,True
3106,True,True
3107,True,True
3108,True,True
3109,True,True
3110,True,True
3111,True,True
3112,True,True
3113,True,True
3114,True,True
3115,True,True
3116,True,True
3117,True,True
3118,True,True
3120,True,True
3121,True,True
3122,True,True
3123,True,True
3124,True,True
3125,True,True
3126,True,True
3127,True,True
3128,True,True
3129,False,True
3130,True,True
3131,True,True
3132,True,True
3133,True,True
3134,True,True
3135,True,True
3136,True,True
3137,True,True
3138,True,True
3139,True,True
3140,True,True
3141,True,True
3142,True,True
3143,True,True
3144,True,True
3145,True,True
3146,True,True
3147,True,True
3148,True,True
3149,True,True
3150,True,True
3151,True,True
3152,True,True
3153,True,True
3154,True,True
3155,True,True
3156,True,True
3157,True,True
3158,False,True
3159,True,True
3160,True,True
3161,False,True
3162,True,True
3163,False,True
3164,False,True
3165,True,True
3166,True,True
3167,True,True
3168,True,True
3169,False,True
3170,True,True
3172,False,True
3173,False,True
3174,True,True
3175,True,True
3176,True,True
3177,False,True
3178,True,True
3179,True,True
3180,True,True
3181,True,True
3182,True,True
3183,True,True
3184,True,True
3185,True,True
3186,True,True
3187,True,True
3188,True,True
3189,True,True
3190,True,True
3191,False,True
3192,True,True
3193,True,True
3195,False,True
3196,True,True
3197,True,True
3198,False,True
3199,True,True
3200,True,True
3201,True,True
3202,True,True
3203,True,True
3204,True,True
3205,True,True
3206,True,True
3207,True,True
3208,False,True
3209,True,True
3210,False,True
3211,False,True
3212,True,True
3213,True,True
3214,False,True
3215,True,True
3216,False,True
3217,False,True
3218,True,True
3219,True,True
3220,True,True
3222,False,True
3223,True,True
3224,False,True
3225,True,True
3226,True,True
3227,True,True
3228,False,True
3229,True,True
3230,False,True
3231,False,True
3232,True,True
3233,True,True
3234,False,True
3235,True,True
3236,False,True
3237,True,True
3238,True,True
3239,True,True
3240,False,True
3241,True,True
3242,True,True
3243,False,True
3244,True,True
3245,True,True
3246,True,True
3247,True,True
3248,True,True
3249,False,True
3250,True,True
3251,True,True
3252,True,True
3253,True,True
3254,False,True
3255,False,True
3256,True,True
3257,True,True
3258,True,True
3259,False,True
3260,True,True
3261,True,True
3262,False,True
3263,True,True
3264,True,True
3265,False,True
3266,True,True
3267,True,True
3268,True,True
3269,True,True
3270,True,True
3271,True,True
3272,True,True
3273,False,True
3274,False,True
3275,True,True
3276,True,True
3277,True,True
3278,True,True
3279,True,True
3280,False,True
3281,True,True
3282,False,True
3283,True,True
3284,True,True
3285,True,True
3286,False,True
3287,True,True
3288,True,True
3289,False,True
3290,True,True
3291,False,True
3292,True,True
3293,False,True
3294,True,True
3295,True,True
3296,True,True
3297,True,True
3298,True,True
3299,True,True
3300,True,True
3301,True,True
3302,False,True
3303,True,True
3304,False,True
3305,True,True
3306,True,True
3307,True,True
3308,True,True
3309,False,True
3310,True,True
3311,True,True
3312,True,True
3313,True,True
3314,False,True
3315,True,True
3316,True,True
3317,True,True
3318,True,True
3319,True,True
3320,False,True
3321,True,True
3322,True,True
3324,False,True
3325,True,True
3326,True,True
3327,False,True
3328,False,True
3329,False,True
3330,True,True
3331,True,True
3332,False,True
3333,True,True
3334,True,True
3335,False,True
3337,False,True
3338,True,True
3339,False,True
3340,True,True
3341,True,True
3342,True,True
3343,True,True
3344,True,True
3345,True,True
3346,True,True
3347,True,True
3348,True,True
3349,True,True
3350,True,True
3351,False,True
3352,True,True
3353,True,True
3354,True,True
3355,True,True
3356,True,True
3357,True,True
3358,True,True
3359,True,True
3360,True,True
3361,False,True
3362,True,True
3363,False,True
3365,True,True
3366,True,True
3367,False,True
3370,True,True
3371,True,True
3372,True,True
3373,True,True
3375,True,True
3376,True,True
3378,True,True
3380,False,True
3382,False,True
3383,False,True
3385,False,True
3386,True,True
3387,True,True
3388,False,True
3389,True,True
3391,True,True
3392,False,True
3393,True,True
3394,True,True
3396,True,True
3397,False,True
3399,True,True
3400,True,True
3401,True,True
3402,True,True
3403,False,False
3404,True,True
3405,False,True
3406,False,True
3407,False,True
3410,True,True
3411,True,True
3412,False,True
3413,True,True
3415,True,True
3416,False,True
3418,False,True
3419,True,True
3420,True,True
3421,False,True
3422,True,True
3423,False,True
3424,False,True
3425,False,True
3428,True,True
3429,False,True
3430,False,True
3431,False,True
3432,True,True
3433,True,True
3434,False,True
3435,False,True
3436,True,True
3437,True,True
3438,True,True
3439,True,True
3443,False,True
3444,False,True
3445,False,True
3447,True,True
3449,True,True
3450,True,True
3451,False,True
3452,False,True
3453,True,True
3454,True,True
3455,False,True
3456,True,True
3457,False,True
3458,False,True
3460,False,True
3462,False,True
3463,False,True
3464,False,True
3465,True,True
3466,False,False
3467,True,True
3468,False,True
3469,False,True
3470,True,True
3471,False,True
3472,True,True
3473,False,False
3475,False,True
3476,False,True
3477,True,True
3478,True,True
3479,False,True
3480,True,True
3481,False,True
3482,False,True
3483,False,False
3484,True,True
3485,True,True
3486,False,True
3487,True,True
3489,False,True
3491,False,True
3492,False,True
3493,True,True
3494,False,True
3496,True,True
3497,False,True
3498,True,True
3499,True,True
3501,False,True
3502,False,True
3503,False,True
3504,False,True
3505,True,True
3506,False,True
3507,False,True
3508,False,True
3509,False,False
3510,False,False
3511,False,True
3512,True,True
3513,False,True
3514,False,False
3515,False,True
3516,True,True
3517,False,True
3518,True,True
3519,False,True
3520,True,True
3521,True,True
3522,False,True
3523,False,True
3524,False,True
3525,True,True
3526,True,True
3527,False,True
3528,False,True
3529,True,True
3530,False,False
3531,False,True
3533,False,False
3534,False,True
3535,False,True
3536,True,True
3537,False,False
3538,False,False
3539,True,True
3540,True,True
3542,False,True
3543,False,True
3544,False,True
3545,False,False
3546,False,True
3547,False,True
3548,False,False
3549,False,True
3550,True,True
3551,False,True
3552,True,True
